frs_id,facility_name,facility_name_2,facility_name_3,total_releases_on-off-site_lbs,radius,total_persons,land_area,water_area,pop_density,minority_pop,households,housing_units,households_public_assistance,persons_below_poverty_level,white_pop,pct_wh,african_american_pop,pct_aa,hispanic_origin_pop,pct_hi,asian_pacific_islander_pop,pct_api,american_indian_pop,pct_ai,multiracial_pop,pct_mr,child_5_0_pop,minors_17_0_pop,adults_18_plus_pop,seniors_65_plus_pop,less_than_9th_grade_pop,grades_9_12_pop,high_school_diploma_pop,some_college_pop,bs_ba_more_pop,income_less_15k_house,pct_less_15k,income_15k_25k_house,pct_15k_25k,income_25k_50k_house,pct_25k_50k,income_50k_75k_house,pct_50k_75k,income_greater_75k_house,pct_greater_75k,acs_pop,city_name,county_name,state,tri_facility_id,latitude,longitude,latitude_2,longitude_2
110000384361,BP-HUSKY REFINING LLC,BP-HUSKY REFINING LLC,"BP-HUSKY REFINING LLC.4001 CEDAR POINT RD, OREGON OHIO 43616 (LUCAS)",580111.6,3,23228,21.8972,6.259,1060.78,4545,9218,10265,445,7316,19723,0.8491,2146,0.0924,1879,0.0809,126,0.0054,63,0.0027,1170,0.0504,1552,5513,17715,3424,691,1934,6323,4922,1769,1357,0.1472,1034,0.1122,2514,0.2727,1811,0.1965,2298,0.2493,22255,OREGON,LUCAS,OH,43616SHLCM4001C,41.679167,-83.449722,41.679,-83.45
110000384361,BP-HUSKY REFINING LLC,BP-HUSKY REFINING LLC,"BP-HUSKY REFINING LLC.4001 CEDAR POINT RD, OREGON OHIO 43616 (LUCAS)",580111.6,1,231,3.0905,0.0042,74.87,23,93,109,6,157,212,0.9177,4,0.0173,13,0.0563,3,0.013,1,0.0043,13,0.0563,12,63,169,24,8,34,61,44,7,6,0.0645,7,0.0753,37,0.3978,19,0.2043,6,0.0645,248,OREGON,LUCAS,OH,43616SHLCM4001C,41.679167,-83.449722,41.679,-83.45
110000384361,BP-HUSKY REFINING LLC,BP-HUSKY REFINING LLC,"BP-HUSKY REFINING LLC.4001 CEDAR POINT RD, OREGON OHIO 43616 (LUCAS)",580111.6,5,88504,58.1513,18.1733,1521.96,29267,34650,39971,2705,41967,63703,0.7198,17084,0.193,9559,0.108,388,0.0044,366,0.0041,6964,0.0787,7054,23236,65268,10939,2983,8563,23112,16433,5572,9255,0.2671,4765,0.1375,9547,0.2755,5673,0.1637,5741,0.1657,86096,OREGON,LUCAS,OH,43616SHLCM4001C,41.679167,-83.449722,41.679,-83.45
110000395475,LIMA REFINING CO,LIMA REFINING CO,"LIMA REFINING CO.1150 S METCALF ST, LIMA OHIO 45804 (ALLEN)",162374.83,1,2290,3.0409,0.0748,752.89,910,815,1074,55,1539,1416,0.6183,707,0.3087,72,0.0314,8,0.0035,8,0.0035,151,0.0659,213,738,1552,224,75,239,686,321,101,244,0.2994,138,0.1693,203,0.2491,197,0.2417,71,0.0871,2627,LIMA,ALLEN,OH,45804SHLCM1150S,40.720649,-84.122623,40.721,-84.123
110000395475,LIMA REFINING CO,LIMA REFINING CO,"LIMA REFINING CO.1150 S METCALF ST, LIMA OHIO 45804 (ALLEN)",162374.83,3,43518,27.7812,0.434,1566.44,12471,17392,20281,591,19765,31602,0.7262,9347,0.2148,1194,0.0274,257,0.0059,129,0.003,2183,0.0502,3134,11211,32307,6125,867,3817,11891,8049,3490,3724,0.2141,2978,0.1712,4906,0.2821,3129,0.1799,2837,0.1631,43053,LIMA,ALLEN,OH,45804SHLCM1150S,40.720649,-84.122623,40.721,-84.123
110000398338,BP PRODUCTS NORTH AMERICA WHITING BUSINESS UNIT,BP PRODUCTS NORTH AMERICA WHITING BUSINESS UNIT,"BP PRODUCTS NORTH AMERICA WHITING BUSINESS UNIT.2815 INDIANAPOLIS BLVD, WHITING INDIANA 46394 (LAKE)",1030079.03,5,134082,50.6055,33.2833,2649.55,102540,46944,53494,1970,68153,63209,0.4714,39710,0.2962,62059,0.4628,565,0.0042,977,0.0073,29621,0.2209,10984,39663,94419,14282,10784,11043,29621,22402,9050,8951,0.1907,6750,0.1438,13136,0.2798,8414,0.1792,9194,0.1959,137901,WHITING,LAKE,IN,46394MCLCX2815I,41.663055,-87.479643,41.663,-87.48
110000398338,BP PRODUCTS NORTH AMERICA WHITING BUSINESS UNIT,BP PRODUCTS NORTH AMERICA WHITING BUSINESS UNIT,"BP PRODUCTS NORTH AMERICA WHITING BUSINESS UNIT.2815 INDIANAPOLIS BLVD, WHITING INDIANA 46394 (LAKE)",1030079.03,3,51815,20.3354,5.3286,2548.02,38911,18982,22254,862,27213,27039,0.5218,13880,0.2679,25086,0.4841,160,0.0031,327,0.0063,10409,0.2009,4470,15173,36642,6037,3921,4513,12009,8152,3063,3890,0.2049,2874,0.1514,5012,0.264,2926,0.1541,3197,0.1684,52122,WHITING,LAKE,IN,46394MCLCX2815I,41.663055,-87.479643,41.663,-87.48
110000398338,BP PRODUCTS NORTH AMERICA WHITING BUSINESS UNIT,BP PRODUCTS NORTH AMERICA WHITING BUSINESS UNIT,"BP PRODUCTS NORTH AMERICA WHITING BUSINESS UNIT.2815 INDIANAPOLIS BLVD, WHITING INDIANA 46394 (LAKE)",1030079.03,1,2195,3.0032,0.1664,730.75,1265,784,913,6,1481,1622,0.739,144,0.0656,1102,0.5021,11,0.005,10,0.0046,407,0.1854,189,637,1558,206,181,221,675,414,116,95,0.1212,159,0.2028,232,0.2959,184,0.2347,260,0.3316,2847,WHITING,LAKE,IN,46394MCLCX2815I,41.663055,-87.479643,41.663,-87.48
110000414613,FLINT HILLS RESOURCES PINE BEND LLC DUBUQUE,FLINT HILLS RESOURCES PINE BEND LLC DUBUQUE,"FLINT HILLS RESOURCES PINE BEND LLC DUBUQUE.1550 KOCH CT, DUBUQUE IOWA 52001 (DUBUQUE)",5.37068,3,44203,24.1483,3.9193,1830.48,4667,17776,19045,575,14841,40211,0.9097,2114,0.0478,1110,0.0251,593,0.0134,139,0.0031,1146,0.0259,2793,9408,34796,6856,1220,2294,10882,7255,6506,2550,0.1435,2666,0.15,5742,0.323,3424,0.1926,3570,0.2008,40398,DUBUQUE,DUBUQUE,IA,52004KCHMT12THS,42.50851,-90.65332,42.509,-90.653
110000414613,FLINT HILLS RESOURCES PINE BEND LLC DUBUQUE,FLINT HILLS RESOURCES PINE BEND LLC DUBUQUE,"FLINT HILLS RESOURCES PINE BEND LLC DUBUQUE.1550 KOCH CT, DUBUQUE IOWA 52001 (DUBUQUE)",5.37068,1,6515,2.2766,0.8216,2861.64,1598,2817,3182,217,3741,5083,0.7802,890,0.1366,343,0.0526,159,0.0244,38,0.0058,346,0.0531,504,1579,4936,718,263,569,1341,1263,448,809,0.2872,550,0.1952,1021,0.3624,358,0.1271,221,0.0785,6290,DUBUQUE,DUBUQUE,IA,52004KCHMT12THS,42.50851,-90.65332,42.509,-90.653
110000422962,CALUMET SUPERIOR LLC,CALUMET SUPERIOR LLC,"CALUMET SUPERIOR LLC.2407 STINSON AVE, SUPERIOR WISCONSIN 54880 (DOUGLAS)",149770,3,24745,24.4635,3.8803,1011.52,2340,10542,11162,230,7926,22624,0.9143,370,0.015,359,0.0145,318,0.0129,633,0.0256,801,0.0324,1609,5266,19479,3291,413,1329,5109,5738,3519,1951,0.1851,1545,0.1466,3240,0.3073,1976,0.1874,2361,0.224,23188,SUPERIOR,DOUGLAS,WI,54880MRPHY24THA,46.6915,-92.072,46.692,-92.072
110000422962,CALUMET SUPERIOR LLC,CALUMET SUPERIOR LLC,"CALUMET SUPERIOR LLC.2407 STINSON AVE, SUPERIOR WISCONSIN 54880 (DOUGLAS)",149770,1,353,3.2183,0.0533,109.56,25,127,130,1,133,329,0.932,3,0.0085,4,0.0113,5,0.0142,5,0.0142,11,0.0312,39,100,253,64,5,23,71,70,37,23,0.1811,18,0.1417,36,0.2835,26,0.2047,40,0.315,343,SUPERIOR,DOUGLAS,WI,54880MRPHY24THA,46.6915,-92.072,46.692,-92.072
110000424611,FLINT HILLS RESOURCES PINE BEND LLC,FLINT HILLS RESOURCES PINE BEND LLC,"FLINT HILLS RESOURCES PINE BEND LLC.13775 CLARK RD, ROSEMOUNT MINNESOTA 55068 (DAKOTA)",815946.5,5,36320,69.2697,8.9473,524.33,5161,12789,13211,309,4470,32029,0.8819,940,0.0259,1598,0.044,1794,0.0494,110,0.003,1448,0.0399,2600,10814,25506,2629,250,661,4559,6775,9730,500,0.0391,451,0.0353,2039,0.1594,2240,0.1752,7260,0.5677,35205,ROSEMOUNT,DAKOTA,MN,55164KCHRFPOBOX,44.7684,-93.0406,44.768,-93.041
110000424611,FLINT HILLS RESOURCES PINE BEND LLC,FLINT HILLS RESOURCES PINE BEND LLC,"FLINT HILLS RESOURCES PINE BEND LLC.13775 CLARK RD, ROSEMOUNT MINNESOTA 55068 (DAKOTA)",815946.5,1,2,3.1019,0.0302,0.61,1,1,1,0,0,1,0.5,0,0,0,0,1,0.5,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,ROSEMOUNT,DAKOTA,MN,55164KCHRFPOBOX,44.7684,-93.0406,44.768,-93.041
110000424611,FLINT HILLS RESOURCES PINE BEND LLC,FLINT HILLS RESOURCES PINE BEND LLC,"FLINT HILLS RESOURCES PINE BEND LLC.13775 CLARK RD, ROSEMOUNT MINNESOTA 55068 (DAKOTA)",815946.5,3,2116,24.8913,3.3294,85.01,206,724,753,10,204,1946,0.9197,13,0.0061,54,0.0255,102,0.0482,9,0.0043,47,0.0222,125,586,1530,150,17,36,256,384,631,15,0.0207,17,0.0235,78,0.1077,115,0.1588,466,0.6436,2061,ROSEMOUNT,DAKOTA,MN,55164KCHRFPOBOX,44.7684,-93.0406,44.768,-93.041
110000427119,FLINT HILLS RESOURCES PINE BEND LLC MARSHALL,FLINT HILLS RESOURCES PINE BEND LLC MARSHALL,"FLINT HILLS RESOURCES PINE BEND LLC MARSHALL.901 N 7TH ST, MARSHALL MINNESOTA 56258 (LYON)",27.0372701,1,4020,3.094,0.0039,1299.31,811,1805,1940,13,1231,3377,0.84,163,0.0405,393,0.0978,170,0.0423,48,0.0119,262,0.0652,307,836,3184,489,161,134,606,723,685,350,0.1939,134,0.0742,442,0.2449,296,0.164,410,0.2271,3712,MARSHALL,LYON,MN,56258KCHMT901N7,44.46068,-95.78854,44.461,-95.789
110000427119,FLINT HILLS RESOURCES PINE BEND LLC MARSHALL,FLINT HILLS RESOURCES PINE BEND LLC MARSHALL,"FLINT HILLS RESOURCES PINE BEND LLC MARSHALL.901 N 7TH ST, MARSHALL MINNESOTA 56258 (LYON)",27.0372701,3,13929,28.2833,0.0078,492.47,2289,5496,5853,146,4173,12119,0.8701,547,0.0393,1064,0.0764,414,0.0297,84,0.006,764,0.0548,1023,3135,10794,1608,628,360,1906,2452,2539,1150,0.2092,597,0.1086,1376,0.2504,931,0.1694,1555,0.2829,12646,MARSHALL,LYON,MN,56258KCHMT901N7,44.46068,-95.78854,44.461,-95.789
110000428421,EXXONMOBIL BILLINGS REFINERY,EXXONMOBIL BILLINGS REFINERY,"EXXONMOBIL BILLINGS REFINERY.700 EXXONMOBIL RD, BILLINGS MONTANA 59101 (YELLOWSTONE)",187024.2,3,24146,27.1569,0.9523,889.11,3035,9631,9952,258,6769,21784,0.9022,132,0.0055,1195,0.0495,143,0.0059,1057,0.0438,1031,0.0427,1936,6397,17748,2945,413,933,5033,4845,3782,818,0.0849,1193,0.1239,2876,0.2986,1901,0.1974,2408,0.25,22765,BILLINGS,YELLOWSTONE,MT,59101XXNBL700EX,45.813904,-108.433295,45.814,-108.433
110000428421,EXXONMOBIL BILLINGS REFINERY,EXXONMOBIL BILLINGS REFINERY,"EXXONMOBIL BILLINGS REFINERY.700 EXXONMOBIL RD, BILLINGS MONTANA 59101 (YELLOWSTONE)",187024.2,1,2326,2.7807,0.2586,836.53,373,861,900,6,650,2010,0.8641,12,0.0052,122,0.0525,5,0.0021,170,0.0731,129,0.0555,178,644,1682,290,64,87,534,338,321,68,0.079,107,0.1243,302,0.3508,138,0.1603,124,0.144,1863,BILLINGS,YELLOWSTONE,MT,59101XXNBL700EX,45.813904,-108.433295,45.814,-108.433
110000428421,EXXONMOBIL BILLINGS REFINERY,EXXONMOBIL BILLINGS REFINERY,"EXXONMOBIL BILLINGS REFINERY.700 EXXONMOBIL RD, BILLINGS MONTANA 59101 (YELLOWSTONE)",187024.2,5,51199,76.721,1.5355,667.33,7730,20630,21651,602,16490,45076,0.8804,394,0.0077,3029,0.0592,378,0.0074,2877,0.0562,2475,0.0483,3833,12712,38487,5379,967,2086,10301,10757,8683,2680,0.1299,2776,0.1346,5501,0.2667,3566,0.1729,5503,0.2667,48272,BILLINGS,YELLOWSTONE,MT,59101XXNBL700EX,45.813904,-108.433295,45.814,-108.433
110000428500,CALUMET MONTANA REFINING LLC,CALUMET MONTANA REFINING LLC,"CALUMET MONTANA REFINING LLC.1900 10TH ST NE, GREAT FALLS MONTANA 59404 (CASCADE)",104042.32,3,46528,27.1482,1.1437,1713.87,6616,20561,21937,554,16639,40751,0.8758,458,0.0098,1634,0.0351,419,0.009,2713,0.0583,2187,0.047,3150,10203,36325,7675,864,2330,9429,11224,6504,3650,0.1775,2649,0.1288,6318,0.3073,3670,0.1785,3542,0.1723,44780,GREAT FALLS,CASCADE,MT,59414MNTNR19001,47.523611,-111.294167,47.524,-111.294
110000428500,CALUMET MONTANA REFINING LLC,CALUMET MONTANA REFINING LLC,"CALUMET MONTANA REFINING LLC.1900 10TH ST NE, GREAT FALLS MONTANA 59404 (CASCADE)",104042.32,1,7245,2.7603,0.4117,2624.72,905,3147,3364,64,2267,6449,0.8901,53,0.0073,205,0.0283,58,0.008,395,0.0545,290,0.04,442,1598,5647,1224,139,330,1531,1534,895,431,0.137,469,0.149,909,0.2888,493,0.1567,558,0.1773,6676,GREAT FALLS,CASCADE,MT,59414MNTNR19001,47.523611,-111.294167,47.524,-111.294
110000428500,CALUMET MONTANA REFINING LLC,CALUMET MONTANA REFINING LLC,"CALUMET MONTANA REFINING LLC.1900 10TH ST NE, GREAT FALLS MONTANA 59404 (CASCADE)",104042.32,5,65444,76.2366,2.0221,858.43,8978,27719,29685,596,22494,57752,0.8825,874,0.0134,2389,0.0365,677,0.0103,3138,0.0479,3004,0.0459,4573,15041,50404,10318,982,2902,12728,15534,10328,4409,0.1591,3524,0.1271,8244,0.2974,5190,0.1872,5740,0.2071,63389,GREAT FALLS,CASCADE,MT,59414MNTNR19001,47.523611,-111.294167,47.524,-111.294
110000439428,MARATHON PETROLEUM CO LP ILLINOIS REFINING DIV,MARATHON PETROLEUM CO LP ILLINOIS REFINING DIV,"MARATHON PETROLEUM CO LP ILLINOIS REFINING DIV.100 MARATHON AVE, ROBINSON ILLINOIS 62454 (CRAWFORD)",547529.12,3,8804,28.1009,0.152,313.31,1325,3275,3694,73,3573,7601,0.8634,879,0.0998,278,0.0316,67,0.0076,13,0.0015,245,0.0278,433,1662,7143,1419,278,490,2180,2256,865,544,0.1661,617,0.1884,1179,0.36,527,0.1609,768,0.2345,8869,ROBINSON,CRAWFORD,IL,62454MRTHNMARAT,38.998676,-87.724781,38.999,-87.725
110000439428,MARATHON PETROLEUM CO LP ILLINOIS REFINING DIV,MARATHON PETROLEUM CO LP ILLINOIS REFINING DIV,"MARATHON PETROLEUM CO LP ILLINOIS REFINING DIV.100 MARATHON AVE, ROBINSON ILLINOIS 62454 (CRAWFORD)",547529.12,5,10361,78.3328,0.215,132.27,1365,3895,4378,77,3923,9119,0.8801,888,0.0857,287,0.0277,73,0.007,17,0.0016,264,0.0255,507,1988,8373,1655,299,589,2469,2641,1015,571,0.1466,666,0.171,1359,0.3489,627,0.161,929,0.2385,10164,ROBINSON,CRAWFORD,IL,62454MRTHNMARAT,38.998676,-87.724781,38.999,-87.725
110000439428,MARATHON PETROLEUM CO LP ILLINOIS REFINING DIV,MARATHON PETROLEUM CO LP ILLINOIS REFINING DIV,"MARATHON PETROLEUM CO LP ILLINOIS REFINING DIV.100 MARATHON AVE, ROBINSON ILLINOIS 62454 (CRAWFORD)",547529.12,1,2471,3.0858,0.0112,800.63,166,1042,1223,14,1379,2335,0.945,39,0.0158,63,0.0255,18,0.0073,2,8.0E-4,77,0.0312,161,619,1852,337,64,177,778,769,204,219,0.2102,198,0.19,392,0.3762,166,0.1593,173,0.166,3011,ROBINSON,CRAWFORD,IL,62454MRTHNMARAT,38.998676,-87.724781,38.999,-87.725
110000446134,HOLLYFRONTIER EL DORADO REFINING LLC,HOLLYFRONTIER EL DORADO REFINING LLC,"HOLLYFRONTIER EL DORADO REFINING LLC.1401 S DOUGLAS RD, EL DORADO KANSAS 67042 (BUTLER)",600905.6,5,16070,76.1931,2.1808,210.91,2244,5888,6525,177,5386,14405,0.8964,805,0.0501,915,0.0569,65,0.004,189,0.0118,606,0.0377,1060,3641,12429,2225,355,742,3190,3728,2058,872,0.1481,849,0.1442,2028,0.3444,1146,0.1946,1326,0.2252,14946,EL DORADO,BUTLER,KS,67042TXCRF1401S,37.79947,-96.867297,37.799,-96.867
110000446134,HOLLYFRONTIER EL DORADO REFINING LLC,HOLLYFRONTIER EL DORADO REFINING LLC,"HOLLYFRONTIER EL DORADO REFINING LLC.1401 S DOUGLAS RD, EL DORADO KANSAS 67042 (BUTLER)",600905.6,3,12469,28.1507,0.0953,442.92,1723,4825,5405,160,4720,11197,0.898,516,0.0414,758,0.0608,45,0.0036,149,0.0119,562,0.0451,915,2946,9523,1696,269,604,2547,2965,1492,767,0.159,654,0.1355,1739,0.3604,892,0.1849,967,0.2004,12154,EL DORADO,BUTLER,KS,67042TXCRF1401S,37.79947,-96.867297,37.799,-96.867
110000446134,HOLLYFRONTIER EL DORADO REFINING LLC,HOLLYFRONTIER EL DORADO REFINING LLC,"HOLLYFRONTIER EL DORADO REFINING LLC.1401 S DOUGLAS RD, EL DORADO KANSAS 67042 (BUTLER)",600905.6,1,2684,3.0903,0,868.39,333,998,1122,39,1079,2428,0.9046,101,0.0376,131,0.0488,3,0.0011,36,0.0134,116,0.0432,214,644,2040,393,94,103,735,565,239,144,0.1443,105,0.1052,436,0.4369,190,0.1904,178,0.1784,2668,EL DORADO,BUTLER,KS,67042TXCRF1401S,37.79947,-96.867297,37.799,-96.867
110000448659,VALERO REFINING - NEW ORLEANS LLC,VALERO REFINING - NEW ORLEANS LLC,"VALERO REFINING - NEW ORLEANS LLC.14902 RIVER RD, NORCO LOUISIANA 70079 (ST CHARLES PARISH)",1197546.5,1,1624,2.2789,0.8424,712.41,856,569,634,43,710,787,0.4846,800,0.4926,31,0.0191,2,0.0012,9,0.0055,26,0.016,124,447,1177,198,33,138,366,362,97,63,0.1107,117,0.2056,180,0.3163,116,0.2039,121,0.2127,1581,NORCO,ST CHARLES PARISH,LA,70047TRNSM14902,29.985278,-90.392778,29.985,-90.393
110000448659,VALERO REFINING - NEW ORLEANS LLC,VALERO PARTNERS LA LLC- TERMINAL,"VALERO PARTNERS LA LLC- TERMINAL.14902 RIVER RD, NORCO LOUISIANA 70079 (ST CHARLES PARISH)",20735,1,1624,2.2789,0.8424,712.41,856,569,634,43,710,787,0.4846,800,0.4926,31,0.0191,2,0.0012,9,0.0055,26,0.016,124,447,1177,198,33,138,366,362,97,63,0.1107,117,0.2056,180,0.3163,116,0.2039,121,0.2127,1581,NORCO,ST CHARLES PARISH,LA,7007WVLRPR1492R,29.985278,-90.392778,29.985,-90.393
110000448659,VALERO REFINING - NEW ORLEANS LLC,VALERO REFINING - NEW ORLEANS LLC,"VALERO REFINING - NEW ORLEANS LLC.14902 RIVER RD, NORCO LOUISIANA 70079 (ST CHARLES PARISH)",1197546.5,3,19065,24.8877,3.3128,766.05,5713,6849,7324,124,4051,13980,0.7333,4379,0.2297,917,0.0481,172,0.009,62,0.0033,473,0.0248,1226,5025,14040,1968,414,759,4089,3865,3405,501,0.0731,556,0.0812,1375,0.2008,1215,0.1774,3180,0.4643,18337,NORCO,ST CHARLES PARISH,LA,70047TRNSM14902,29.985278,-90.392778,29.985,-90.393
110000448659,VALERO REFINING - NEW ORLEANS LLC,VALERO PARTNERS LA LLC- TERMINAL,"VALERO PARTNERS LA LLC- TERMINAL.14902 RIVER RD, NORCO LOUISIANA 70079 (ST CHARLES PARISH)",20735,3,19065,24.8877,3.3128,766.05,5713,6849,7324,124,4051,13980,0.7333,4379,0.2297,917,0.0481,172,0.009,62,0.0033,473,0.0248,1226,5025,14040,1968,414,759,4089,3865,3405,501,0.0731,556,0.0812,1375,0.2008,1215,0.1774,3180,0.4643,18337,NORCO,ST CHARLES PARISH,LA,7007WVLRPR1492R,29.985278,-90.392778,29.985,-90.393
110000448659,VALERO REFINING - NEW ORLEANS LLC,VALERO REFINING - NEW ORLEANS LLC,"VALERO REFINING - NEW ORLEANS LLC.14902 RIVER RD, NORCO LOUISIANA 70079 (ST CHARLES PARISH)",1197546.5,5,26588,72.2705,6.6126,367.9,8987,9486,10231,126,7056,18442,0.6936,7159,0.2693,1293,0.0486,199,0.0075,72,0.0027,715,0.0269,1789,7045,19543,2861,692,1675,6077,5127,4026,933,0.0984,890,0.0938,2180,0.2298,1903,0.2006,3825,0.4032,26383,NORCO,ST CHARLES PARISH,LA,70047TRNSM14902,29.985278,-90.392778,29.985,-90.393
110000448659,VALERO REFINING - NEW ORLEANS LLC,VALERO PARTNERS LA LLC- TERMINAL,"VALERO PARTNERS LA LLC- TERMINAL.14902 RIVER RD, NORCO LOUISIANA 70079 (ST CHARLES PARISH)",20735,5,26588,72.2705,6.6126,367.9,8987,9486,10231,126,7056,18442,0.6936,7159,0.2693,1293,0.0486,199,0.0075,72,0.0027,715,0.0269,1789,7045,19543,2861,692,1675,6077,5127,4026,933,0.0984,890,0.0938,2180,0.2298,1903,0.2006,3825,0.4032,26383,NORCO,ST CHARLES PARISH,LA,7007WVLRPR1492R,29.985278,-90.392778,29.985,-90.393
110000448837,VALERO REFINING - MERAUX LLC MERAUX REFINERY,VALERO REFINING - MERAUX LLC MERAUX REFINERY,"VALERO REFINING - MERAUX LLC MERAUX REFINERY.2500 E ST BERNARD HWY, MERAUX LOUISIANA 70075 (ST BERNARD PARISH)",148725,3,31224,22.5232,5.5426,1386.31,12827,11299,13789,267,10389,19698,0.6309,8437,0.2702,2539,0.0813,1202,0.0385,167,0.0053,1720,0.0551,2461,8103,23121,3032,752,2156,6400,4344,2605,1263,0.1118,1390,0.123,2426,0.2147,1685,0.1491,2235,0.1978,25127,MERAUX,ST BERNARD PARISH,LA,70075MRPHY2500E,29.930278,-89.943889,29.93,-89.944
110000448837,VALERO REFINING - MERAUX LLC MERAUX REFINERY,VALERO REFINING - MERAUX LLC MERAUX REFINERY,"VALERO REFINING - MERAUX LLC MERAUX REFINERY.2500 E ST BERNARD HWY, MERAUX LOUISIANA 70075 (ST BERNARD PARISH)",148725,1,4532,2.3136,0.7723,1958.89,1061,1752,2113,37,1181,3688,0.8138,442,0.0975,449,0.0991,74,0.0163,24,0.0053,304,0.0671,329,1081,3451,481,64,440,745,624,189,194,0.1107,207,0.1182,396,0.226,205,0.117,276,0.1575,2934,MERAUX,ST BERNARD PARISH,LA,70075MRPHY2500E,29.930278,-89.943889,29.93,-89.944
110000448864,MOTIVA ENTERPRISES LLC NORCO REFINERY,MOTIVA ENTERPRISES LLC NORCO REFINERY,"MOTIVA ENTERPRISES LLC NORCO REFINERY.15536 RIVER RD, NORCO LOUISIANA 70079 (ST CHARLES PARISH)",396126.68,1,2344,2.3863,0.4144,982.06,311,932,1015,2,676,2086,0.8899,188,0.0802,78,0.0333,12,0.0051,8,0.0034,50,0.0213,136,582,1762,324,71,152,704,368,292,113,0.1212,117,0.1255,236,0.2532,141,0.1513,325,0.3487,2635,NORCO,ST CHARLES PARISH,LA,70079MTVNR15536,30.001107,-90.402221,30.001,-90.402
110000448864,MOTIVA ENTERPRISES LLC NORCO REFINERY,MOTIVA ENTERPRISES LLC NORCO REFINERY,"MOTIVA ENTERPRISES LLC NORCO REFINERY.15536 RIVER RD, NORCO LOUISIANA 70079 (ST CHARLES PARISH)",396126.68,3,12721,25.4989,3.1492,498.88,3783,4653,5004,75,3036,9292,0.7304,2969,0.2334,521,0.041,122,0.0096,50,0.0039,289,0.0227,794,3243,9478,1430,345,625,2956,2479,2216,392,0.0842,459,0.0986,917,0.1971,781,0.1678,2120,0.4556,12514,NORCO,ST CHARLES PARISH,LA,70079MTVNR15536,30.001107,-90.402221,30.001,-90.402
110000448864,MOTIVA ENTERPRISES LLC NORCO REFINERY,MOTIVA ENTERPRISES LLC NORCO REFINERY,"MOTIVA ENTERPRISES LLC NORCO REFINERY.15536 RIVER RD, NORCO LOUISIANA 70079 (ST CHARLES PARISH)",396126.68,5,22974,69.4623,7.4287,330.74,6846,8211,8834,128,4997,16865,0.7341,5295,0.2305,1071,0.0466,194,0.0084,67,0.0029,554,0.0241,1487,6103,16871,2294,481,1046,4917,4481,3803,614,0.0748,652,0.0794,1722,0.2097,1536,0.1871,3577,0.4356,21826,NORCO,ST CHARLES PARISH,LA,70079MTVNR15536,30.001107,-90.402221,30.001,-90.402
110000448944,EQUILON ENTERPRISES LLC DBA SHELL OIL PRODUCTS US,EQUILON ENTERPRISES LLC DBA SHELL OIL PRODUCTS US,"EQUILON ENTERPRISES LLC DBA SHELL OIL PRODUCTS US.11842 RIVER RD, SAINT ROSE LOUISIANA 70087 (ST CHARLES PARISH)",11058.93,1,2477,2.2238,0.7902,1113.72,1641,835,902,0,1305,877,0.3541,1486,0.5999,93,0.0375,21,0.0085,2,8.0E-4,92,0.0371,166,680,1797,321,69,498,607,522,155,149,0.1784,84,0.1006,260,0.3114,252,0.3018,191,0.2287,3006,SAINT ROSE,ST CHARLES PARISH,LA,70087HLLPT27009,29.942846,-90.331241,29.952,-90.329
110000448944,EQUILON ENTERPRISES LLC DBA SHELL OIL PRODUCTS US,EQUILON ENTERPRISES LLC DBA SHELL OIL PRODUCTS US,"EQUILON ENTERPRISES LLC DBA SHELL OIL PRODUCTS US.11842 RIVER RD, SAINT ROSE LOUISIANA 70087 (ST CHARLES PARISH)",11058.93,3,18828,24.97,3.4586,754.03,7742,6794,7328,61,5625,11767,0.625,6128,0.3255,1201,0.0638,175,0.0093,47,0.0025,711,0.0378,1371,5072,13756,1888,414,1711,4714,3537,2233,789,0.1161,694,0.1021,1624,0.239,1491,0.2195,2401,0.3534,19363,SAINT ROSE,ST CHARLES PARISH,LA,70087HLLPT27009,29.942846,-90.331241,29.952,-90.329
110000448944,EQUILON ENTERPRISES LLC DBA SHELL OIL PRODUCTS US,EQUILON ENTERPRISES LLC DBA SHELL OIL PRODUCTS US,"EQUILON ENTERPRISES LLC DBA SHELL OIL PRODUCTS US.11842 RIVER RD, SAINT ROSE LOUISIANA 70087 (ST CHARLES PARISH)",11058.93,5,40373,70.9767,7.4293,568.81,15150,14350,15355,141,10792,26640,0.6598,11763,0.2914,2437,0.0604,432,0.0107,118,0.0029,1420,0.0352,2808,10905,29467,3895,1025,2888,9178,7549,5626,1443,0.1006,1423,0.0992,3121,0.2175,2723,0.1898,5662,0.3946,39599,SAINT ROSE,ST CHARLES PARISH,LA,70087HLLPT27009,29.942846,-90.331241,29.952,-90.329
110000449505,CALCASIEU REFINING CO,CALCASIEU REFINING CO,"CALCASIEU REFINING CO.4359 W TANK FARM RD, LAKE CHARLES LOUISIANA 70605 (CALCASIEU PARISH)",27560,1,29,2.3353,0.7557,12.46,1,10,13,0,6,29,1,0,0,1,0.0345,0,0,0,0,0,0,1,8,22,5,1,2,6,5,4,1,0.1,1,0.1,2,0.2,2,0.2,4,0.4,28,LAKE CHARLES,CALCASIEU PARISH,LA,70606CLCSRWESTE,30.1338,-93.3206,30.134,-93.321
