frs_id, RADIUS_OF_AREA, CENTER_LATITUDE, CENTER_LONGITUDE, TOTAL_PERSONS, LAND_AREA, WATER_AREA, POPULATION_DENSITY, MINORITY_POPULATION, HOUSEHOLDS, HOUSING_UNITS, HOUSEHOLDS_PUBLIC_ASSISTANCE, PERSONS_BELOW_POVERTY_LEVEL, WHITE_POPULATION,pct_wh, AFRICAN_AMERICAN_POPULATION,pct_aa, HISPANIC_ORIGIN_POPULATION,pct_hi, ASIAN_PACIFIC_ISLANDER_POP,pct_api, AMERICAN_INDIAN_POPULATION,pct_ai, OTHER_MULTIRACIAL_POPULATION,pct_mr, CHILD_5_0_POPULATION, MINORS_17_0_POPULATION, ADULTS_18_PLUS_POPULATION, SENIORS_65_PLUS_POPULATION, LESS_THAN_9TH_GRADE_POPULATION, GRADES_9_12_POPULATION, HIGH_SCHOOL_DIPLOMA_POPULATION, SOME_COLLEGE_POPULATION, BS_BA_OR_MORE_POPULATION, INCOME_LESS_15K_HSHLDS,pct_less_15k, INCOME_15K_25K_HSHLDS,pct_15k_25k, INCOME_25K_50K_HSHLDS,pct_25k_50k, INCOME_50K_75K_HSHLDS,pct_50k_75k, INCOME_GREATER_75K_HSHLDS,pct_greater_75k, ACS_POPULATION
110000446134,5,37.79947,-96.867297,16070,76.1931,2.1808,210.91,2244,5888,6525,177,5386,14405,0.8964,805,0.0501,915,0.0569,65,0.0040,189,0.0118,606,0.0377,1060,3641,12429,2225,355,742,3190,3728,2058,872,0.1481,849,0.1442,2028,0.3444,1146,0.1946,1326,0.2252,14946
110000446134,3,37.79947,-96.867297,12469,28.1507,0.0953,442.92,1723,4825,5405,160,4720,11197,0.8980,516,0.0414,758,0.0608,45,0.0036,149,0.0119,562,0.0451,915,2946,9523,1696,269,604,2547,2965,1492,767,0.1590,654,0.1355,1739,0.3604,892,0.1849,967,0.2004,12154
110000446134,1,37.79947,-96.867297,2684,3.0903,0,868.39,333,998,1122,39,1079,2428,0.9046,101,0.0376,131,0.0488,3,0.0011,36,0.0134,116,0.0432,214,644,2040,393,94,103,735,565,239,144,0.1443,105,0.1052,436,0.4369,190,0.1904,178,0.1784,2668
110000446465,3,37.72425,-97.32318,73139,27.7539,0.5646,2635.27,43923,28577,32792,1669,35377,37591,0.5140,19861,0.2716,18980,0.2595,2471,0.0338,1063,0.0145,12153,0.1662,6086,19704,53435,7763,3365,5323,12615,12309,8977,6235,0.2182,4525,0.1583,8781,0.3073,4504,0.1576,4187,0.1465,67722
110000446465,1,37.72425,-97.32318,6539,3.1342,0.0013,2086.26,6047,2328,2836,211,4201,1479,0.2262,3326,0.5086,2386,0.3649,113,0.0173,82,0.0125,1539,0.2354,705,2223,4316,726,527,702,1069,717,254,624,0.2680,500,0.2148,769,0.3303,235,0.1009,104,0.0447,5892
110000447384,1,41.41878,-96.49549,3459,3.0278,0.1066,1142.27,1137,1269,1385,86,1528,2610,0.7546,13,0.0038,1043,0.3015,37,0.0107,22,0.0064,777,0.2246,357,1085,2374,334,138,242,830,636,229,177,0.1395,203,0.1600,396,0.3121,296,0.2333,194,0.1529,3332
110000447384,3,41.41878,-96.49549,27936,25.4086,2.7467,1099.48,3941,11420,12631,246,9437,25010,0.8953,176,0.0063,3198,0.1145,241,0.0086,156,0.0056,2353,0.0842,1967,6638,21298,4920,795,2229,6730,5568,3485,1523,0.1334,1719,0.1505,3203,0.2805,2705,0.2369,2352,0.2060,27206
110000448659,1,29.985278,-90.392778,1624,2.2789,0.8424,712.41,856,569,634,43,710,787,0.4846,800,0.4926,31,0.0191,2,0.0012,9,0.0055,26,0.0160,124,447,1177,198,33,138,366,362,97,63,0.1107,117,0.2056,180,0.3163,116,0.2039,121,0.2127,1581
110000448659,3,29.985278,-90.392778,19065,24.8877,3.3128,766.05,5713,6849,7324,124,4051,13980,0.7333,4379,0.2297,917,0.0481,172,0.0090,62,0.0033,473,0.0248,1226,5025,14040,1968,414,759,4089,3865,3405,501,0.0731,556,0.0812,1375,0.2008,1215,0.1774,3180,0.4643,18337
110000448659,5,29.985278,-90.392778,26588,72.2705,6.6126,367.9,8987,9486,10231,126,7056,18442,0.6936,7159,0.2693,1293,0.0486,199,0.0075,72,0.0027,715,0.0269,1789,7045,19543,2861,692,1675,6077,5127,4026,933,0.0984,890,0.0938,2180,0.2298,1903,0.2006,3825,0.4032,26383
110000448837,3,29.930278,-89.943889,31224,22.5232,5.5426,1386.31,12827,11299,13789,267,10389,19698,0.6309,8437,0.2702,2539,0.0813,1202,0.0385,167,0.0053,1720,0.0551,2461,8103,23121,3032,752,2156,6400,4344,2605,1263,0.1118,1390,0.1230,2426,0.2147,1685,0.1491,2235,0.1978,25127
110000448837,1,29.930278,-89.943889,4532,2.3136,0.7723,1958.89,1061,1752,2113,37,1181,3688,0.8138,442,0.0975,449,0.0991,74,0.0163,24,0.0053,304,0.0671,329,1081,3451,481,64,440,745,624,189,194,0.1107,207,0.1182,396,0.2260,205,0.1170,276,0.1575,2934
110000448864,1,30.001107,-90.402221,2344,2.3863,0.4144,982.06,311,932,1015,2,676,2086,0.8899,188,0.0802,78,0.0333,12,0.0051,8,0.0034,50,0.0213,136,582,1762,324,71,152,704,368,292,113,0.1212,117,0.1255,236,0.2532,141,0.1513,325,0.3487,2635
110000448864,3,30.001107,-90.402221,12721,25.4989,3.1492,498.88,3783,4653,5004,75,3036,9292,0.7304,2969,0.2334,521,0.0410,122,0.0096,50,0.0039,289,0.0227,794,3243,9478,1430,345,625,2956,2479,2216,392,0.0842,459,0.0986,917,0.1971,781,0.1678,2120,0.4556,12514
110000448864,5,30.001107,-90.402221,22974,69.4623,7.4287,330.74,6846,8211,8834,128,4997,16865,0.7341,5295,0.2305,1071,0.0466,194,0.0084,67,0.0029,554,0.0241,1487,6103,16871,2294,481,1046,4917,4481,3803,614,0.0748,652,0.0794,1722,0.2097,1536,0.1871,3577,0.4356,21826
110000448944,1,29.942846,-90.331241,2477,2.2238,0.7902,1113.72,1641,835,902,0,1305,877,0.3541,1486,0.5999,93,0.0375,21,0.0085,2,0.0008,92,0.0371,166,680,1797,321,69,498,607,522,155,149,0.1784,84,0.1006,260,0.3114,252,0.3018,191,0.2287,3006
110000448944,3,29.942846,-90.331241,18828,24.97,3.4586,754.03,7742,6794,7328,61,5625,11767,0.6250,6128,0.3255,1201,0.0638,175,0.0093,47,0.0025,711,0.0378,1371,5072,13756,1888,414,1711,4714,3537,2233,789,0.1161,694,0.1021,1624,0.2390,1491,0.2195,2401,0.3534,19363
110000448944,5,29.942846,-90.331241,40373,70.9767,7.4293,568.81,15150,14350,15355,141,10792,26640,0.6598,11763,0.2914,2437,0.0604,432,0.0107,118,0.0029,1420,0.0352,2808,10905,29467,3895,1025,2888,9178,7549,5626,1443,0.1006,1423,0.0992,3121,0.2175,2723,0.1898,5662,0.3946,39599
110000449140,3,29.7854,-90.81326,28711,28.011,0.0156,1025,9767,10971,11795,212,9406,19270,0.6712,8390,0.2922,612,0.0213,278,0.0097,160,0.0056,613,0.0214,1899,6591,22120,3733,1394,1990,6091,4075,4140,1474,0.1344,1100,0.1003,2551,0.2325,1828,0.1666,3094,0.2820,26708
110000449140,5,29.7854,-90.81326,38243,78.7503,0.0891,485.62,11923,14415,15526,261,13032,26779,0.7002,9984,0.2611,882,0.0231,315,0.0082,310,0.0081,856,0.0224,2599,9117,29126,4585,2127,2794,8374,5204,4784,2015,0.1398,1494,0.1036,3364,0.2334,2289,0.1588,4078,0.2829,35836
110000449140,1,29.7854,-90.81326,8515,3.1032,0,2743.98,3532,3434,3850,21,3267,5076,0.5961,3093,0.3632,197,0.0231,97,0.0114,54,0.0063,195,0.0229,494,1595,6920,1146,412,646,1567,1279,1249,455,0.1325,500,0.1456,692,0.2015,622,0.1811,730,0.2126,7704
110000449505,1,30.1338,-93.3206,29,2.3353,0.7557,12.46,1,10,13,0,6,29,1.0000,0,0.0000,1,0.0345,0,0.0000,0,0.0000,0,0.0000,1,8,22,5,1,2,6,5,4,1,0.1000,1,0.1000,2,0.2000,2,0.2000,4,0.4000,28
110000449505,3,30.1338,-93.3206,2867,24.3749,3.551,117.6,202,1014,1097,17,410,2713,0.9463,67,0.0234,56,0.0195,28,0.0098,14,0.0049,45,0.0157,184,765,2102,287,76,130,430,480,670,48,0.0473,88,0.0868,111,0.1095,191,0.1884,525,0.5178,2792
110000449505,5,30.1338,-93.3206,18680,69.9948,8.7038,266.87,2683,7051,7600,105,3746,16341,0.8748,1216,0.0651,513,0.0275,546,0.0292,94,0.0050,483,0.0259,1246,4947,13733,1968,288,709,3056,2930,3579,477,0.0676,570,0.0808,1244,0.1764,1279,0.1814,2687,0.3811,17174
110000449863,3,30.475803,-91.208107,19421,24.8749,3.4598,780.76,14424,7453,8339,181,11353,5160,0.2657,13877,0.7145,309,0.0159,81,0.0042,33,0.0017,271,0.0140,1366,4626,14796,2175,747,2120,4413,2987,1654,2045,0.2744,1314,0.1763,2033,0.2728,1074,0.1441,763,0.1024,18952
110000449863,1,30.475803,-91.208107,253,2.3307,0.6825,108.64,119,119,127,1,142,136,0.5375,115,0.4545,4,0.0158,0,0.0000,0,0.0000,2,0.0079,10,36,218,55,8,19,88,40,30,21,0.1765,26,0.2185,26,0.2185,11,0.0924,22,0.1849,259
110000449970,3,30.495769,-91.173111,59482,25.6552,2.4979,2318.52,56428,20113,22502,461,37046,3277,0.0551,55388,0.9312,608,0.0102,99,0.0017,87,0.0015,631,0.0106,4452,16237,43245,5639,2726,6695,11768,8061,3697,5968,0.2967,3901,0.1940,5622,0.2795,2566,0.1276,1541,0.0766,55960
110000449970,1,30.495769,-91.173111,3289,3.1865,0,1032.21,3178,1133,1278,8,2246,114,0.0347,3129,0.9514,35,0.0106,4,0.0012,9,0.0027,34,0.0103,265,1043,2247,254,142,325,694,493,81,264,0.2330,229,0.2021,311,0.2745,158,0.1395,91,0.0803,3169
110000451181,3,33.417028,-93.058944,1093,27.9404,0.0631,39.13,621,454,570,3,620,475,0.4346,602,0.5508,11,0.0101,0,0.0000,1,0.0009,15,0.0137,84,262,831,187,18,121,398,152,56,106,0.2335,98,0.2159,153,0.3370,66,0.1454,61,0.1344,1150
110000451181,1,33.417028,-93.058944,531,3.2043,0.0116,165.71,222,226,287,2,322,310,0.5838,214,0.4030,2,0.0038,0,0.0000,1,0.0019,6,0.0113,39,127,404,89,8,60,199,73,27,52,0.2301,50,0.2212,78,0.3451,31,0.1372,28,0.1239,577
110000453697,3,34.63001,-97.16942,2843,27.5886,0.4779,103.05,695,1167,1389,90,1331,2195,0.7721,218,0.0767,119,0.0419,14,0.0049,253,0.0890,162,0.0570,221,652,2191,559,201,270,1079,420,263,243,0.2082,159,0.1362,418,0.3582,234,0.2005,217,0.1859,3303
110000453697,1,34.63001,-97.16942,848,3.0447,0.019,278.42,209,348,429,31,399,649,0.7653,45,0.0531,39,0.0460,7,0.0083,96,0.1132,51,0.0601,64,204,644,136,52,110,359,105,73,79,0.2270,52,0.1494,125,0.3592,62,0.1782,59,0.1695,939
110000453697,5,34.63001,-97.16942,3970,76.8484,1.3287,51.66,911,1597,1871,104,1784,3117,0.7851,250,0.0630,148,0.0373,20,0.0050,377,0.0950,207,0.0521,255,816,3155,731,256,346,1424,632,403,297,0.1860,211,0.1321,573,0.3588,324,0.2029,295,0.1847,4458
110000454348,3,36.550658,-96.156243,1647,27.6585,0.5598,59.54,481,633,763,27,694,1186,0.7201,4,0.0024,44,0.0267,0,0.0000,294,0.1785,163,0.0990,90,422,1225,324,67,125,588,392,159,110,0.1738,88,0.1390,205,0.3239,128,0.2022,174,0.2749,1908
110000454348,1,36.550658,-96.156243,1091,2.8409,0.0554,384.04,314,427,529,24,513,794,0.7278,3,0.0027,31,0.0284,0,0.0000,187,0.1714,108,0.0990,66,285,806,219,51,90,407,260,90,76,0.1780,63,0.1475,140,0.3279,93,0.2178,103,0.2412,1281
110000454981,3,36.13914,-96.02544,39529,26.3631,1.8471,1499.41,15946,17092,19921,1011,17215,24578,0.6218,8194,0.2073,2459,0.0622,304,0.0077,2985,0.0755,3468,0.0877,2674,8689,30840,4651,1049,3351,7943,7125,6466,4385,0.2566,2601,0.1522,4754,0.2781,2382,0.1394,3041,0.1779,35895
110000454981,1,36.13914,-96.02544,487,2.5467,0.5499,191.27,180,180,238,25,200,319,0.6550,41,0.0842,51,0.1047,3,0.0062,61,0.1253,63,0.1294,36,116,371,56,28,88,139,117,14,57,0.3167,21,0.1167,79,0.4389,34,0.1889,26,0.1444,516
110000454981,5,36.13914,-96.02544,119593,75.355,3.1961,1587.06,48787,51153,59119,2336,52384,75036,0.6274,22203,0.1857,11999,0.1003,1155,0.0097,7835,0.0655,13364,0.1117,8675,27980,91613,13978,3709,7890,22121,21973,21633,10737,0.2099,7507,0.1468,14674,0.2869,7432,0.1453,10682,0.2088,113918
110000458488,3,32.362643,-95.280179,44434,28.0749,0.1951,1582.68,31396,14926,16567,158,23932,20711,0.4661,13023,0.2931,17813,0.4009,186,0.0042,270,0.0061,10244,0.2305,3938,12819,31615,4648,4464,3375,7644,6980,3724,2875,0.1926,2723,0.1824,4686,0.3139,2437,0.1633,2381,0.1595,42789
110000458488,1,32.362643,-95.280179,4456,3.0681,0.0224,1452.28,3899,1294,1442,10,2459,1765,0.3961,703,0.1578,3186,0.7150,5,0.0011,41,0.0092,1942,0.4358,474,1514,2942,320,872,443,540,311,91,285,0.2202,243,0.1878,390,0.3014,189,0.1461,172,0.1329,4072
110000458488,5,32.362643,-95.280179,85906,77.9705,0.6841,1101.77,50308,31320,34627,304,41625,46651,0.5430,23237,0.2705,25211,0.2935,902,0.0105,517,0.0060,14600,0.1700,6830,22622,63284,11106,6088,5604,13655,14905,11129,5727,0.1829,4979,0.1590,9442,0.3015,4853,0.1549,6580,0.2101,83530
110000460885,3,29.722274,-95.254401,92012,26.4163,1.8174,3483.14,85325,26879,30672,463,55643,57487,0.6248,5598,0.0608,78285,0.8508,1500,0.0163,721,0.0078,26706,0.2902,8744,29274,62738,7120,16474,10123,15691,8778,3040,4818,0.1792,5405,0.2011,9385,0.3492,4488,0.1670,3648,0.1357,93503
110000460885,1,29.722274,-95.254401,2496,2.6766,0.4455,932.56,2369,736,818,47,1461,1376,0.5513,454,0.1819,1904,0.7628,8,0.0032,37,0.0148,621,0.2488,214,758,1738,261,303,346,433,391,84,150,0.2038,156,0.2120,235,0.3193,129,0.1753,126,0.1712,2712
110000460885,5,29.722274,-95.254401,292686,74.8316,3.6887,3911.26,266415,87105,98747,1544,171861,177150,0.6053,22679,0.0775,239669,0.8189,4170,0.0142,2734,0.0093,85954,0.2937,28416,92538,200148,22657,49532,32792,47917,29980,11657,15608,0.1792,16026,0.1840,29837,0.3425,14752,0.1694,13233,0.1519,296788
110000461287,3,29.804748,-95.301982,73843,28.2168,0.0236,2616.99,72274,24454,28877,843,50592,20897,0.2830,36786,0.4982,35285,0.4778,206,0.0028,511,0.0069,15443,0.2091,6461,21291,52552,8901,10928,9821,15368,7153,3097,7502,0.3068,4408,0.1803,6980,0.2854,3174,0.1298,2198,0.0899,74902
110000461287,1,29.804748,-95.301982,4306,3.1513,0.0049,1366.37,4265,1566,1828,83,2549,436,0.1013,3228,0.7497,1025,0.2380,1,0.0002,21,0.0049,621,0.1442,364,1224,3082,581,377,633,1128,642,149,416,0.2656,298,0.1903,616,0.3934,161,0.1028,129,0.0824,4354
110000461287,5,29.804748,-95.301982,248355,77.7021,0.7644,3196.25,227888,76565,88306,2038,143918,106286,0.4280,79304,0.3193,146773,0.5910,1315,0.0053,1872,0.0075,59579,0.2399,20442,67746,180609,24723,36612,29375,43759,25153,13328,18131,0.2368,13394,0.1749,22331,0.2917,11284,0.1474,10544,0.1377,235699
110000462703,3,29.723889,-95.208888,74153,25.5225,2.7168,2905.4,63902,20901,23513,367,42211,51904,0.7000,2152,0.0290,61318,0.8269,290,0.0039,654,0.0088,19153,0.2583,7517,25484,48669,4862,10720,9058,13463,6824,1631,3354,0.1605,3505,0.1677,7475,0.3576,3926,0.1878,3130,0.1498,73832
110000462703,1,29.723889,-95.208888,1599,2.5636,0.5811,623.7,1344,490,594,0,901,1252,0.7830,52,0.0325,1280,0.8005,11,0.0069,8,0.0050,276,0.1726,170,547,1052,79,238,217,227,134,9,118,0.2408,136,0.2776,132,0.2694,65,0.1327,50,0.1020,1450
110000462703,5,29.723889,-95.208888,251215,73.7298,4.7536,3407.23,211628,75814,85117,1569,134840,164317,0.6541,16324,0.0650,191895,0.7639,2977,0.0119,2438,0.0097,65158,0.2594,24245,81081,170133,19653,34501,26014,43366,28750,9515,12331,0.1626,12602,0.1662,25197,0.3324,13325,0.1758,12686,0.1673,247708
110000462963,3,29.608611,-95.051944,19510,26.3196,1.8218,741.28,4373,7604,8526,50,3018,16836,0.8629,666,0.0341,2393,0.1227,940,0.0482,101,0.0052,967,0.0496,1006,4788,14723,2254,187,598,2246,3771,6239,396,0.0521,381,0.0501,1054,0.1386,1086,0.1428,4361,0.5735,19123
110000462963,1,29.608611,-95.051944,0,2.8395,0.2931,0,0,0,0,0,0,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0
110000462963,5,29.608611,-95.051944,89815,60.5543,18.0645,1483.22,27443,35120,38615,259,17167,73007,0.8129,4216,0.0469,15884,0.1769,5682,0.0633,457,0.0051,6454,0.0719,4989,21828,67988,9980,2344,3053,12064,18402,24945,2073,0.0590,2206,0.0628,6350,0.1808,5509,0.1569,18170,0.5174,91508
110000463196,3,29.754687,-95.123748,20165,23.293,4.781,865.73,14385,5927,6561,168,10033,12810,0.6353,1018,0.0505,13025,0.6459,186,0.0092,195,0.0097,5957,0.2954,1982,6791,13375,1301,2274,1987,4508,2244,699,781,0.1318,736,0.1242,1896,0.3199,1247,0.2104,1239,0.2090,20483
110000463196,1,29.754687,-95.123748,1,2.8576,0.2355,0.31,1,0,0,0,1,1,1.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0,1,0,0,0,0,0,0,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1
110000463196,5,29.754687,-95.123748,113519,62.8505,15.6194,1806.17,79236,34470,37462,677,44933,74030,0.6521,12038,0.1060,64968,0.5723,1663,0.0146,891,0.0078,24897,0.2193,10126,36659,76860,8081,9737,8916,21704,16646,7372,3471,0.1007,3363,0.0976,9775,0.2836,6669,0.1935,10422,0.3023,110847
110000464006,3,29.868333,-93.968333,9925,21.2462,6.7518,467.13,9533,4034,4962,78,5675,627,0.0632,8800,0.8866,638,0.0643,33,0.0033,21,0.0021,444,0.0447,715,2504,7421,1779,485,1037,2736,2458,481,1311,0.3250,546,0.1353,1324,0.3282,536,0.1329,516,0.1279,10374
110000464006,1,29.868333,-93.968333,1225,2.7381,0.3708,447.54,1219,489,546,17,799,21,0.0171,1192,0.9731,21,0.0171,0,0.0000,2,0.0016,11,0.0090,160,485,740,107,32,89,186,259,25,197,0.4029,81,0.1656,118,0.2413,10,0.0204,19,0.0389,1094
110000464006,5,29.868333,-93.968333,38179,50.4669,25.2618,756.51,31152,13889,16348,268,20249,12318,0.3226,17330,0.4539,11856,0.3105,1716,0.0449,294,0.0077,6521,0.1708,2960,10349,27830,5118,2869,3615,8425,7291,1900,3517,0.2532,2063,0.1485,4258,0.3066,2180,0.1570,2158,0.1554,37809
110000464024,3,29.883333,-93.958333,22289,22.9761,5.7845,970.09,20127,8210,9862,148,12021,4585,0.2057,13360,0.5994,5760,0.2584,859,0.0385,171,0.0077,3314,0.1487,1724,6076,16213,3084,1551,2239,5035,4377,854,2210,0.2692,1248,0.1520,2602,0.3169,1162,0.1415,1155,0.1407,21810
110000464024,1,29.883333,-93.958333,1658,2.6301,0.5325,630.47,1633,691,846,15,787,51,0.0308,1541,0.9294,81,0.0489,2,0.0012,2,0.0012,62,0.0374,122,412,1246,293,69,128,404,259,137,200,0.2894,109,0.1577,148,0.2142,70,0.1013,88,0.1274,1459
110000464097,3,30.3985,-94.2296,4674,27.9559,0.2789,167.19,420,1756,1900,48,1424,4368,0.9345,152,0.0325,208,0.0445,19,0.0041,14,0.0030,120,0.0257,336,1216,3458,632,67,260,1422,1000,373,340,0.1936,178,0.1014,388,0.2210,318,0.1811,605,0.3445,4725
110000464097,1,30.3985,-94.2296,833,3.1508,0.0154,264.5,48,322,337,8,208,799,0.9592,11,0.0132,27,0.0324,4,0.0048,1,0.0012,18,0.0216,58,207,627,119,9,33,271,181,77,55,0.1708,27,0.0839,70,0.2174,61,0.1894,118,0.3665,820
110000464097,5,30.3985,-94.2296,13723,77.863,0.7352,176.24,3074,5263,5824,125,4394,10950,0.7979,2285,0.1665,563,0.0410,56,0.0041,50,0.0036,382,0.0278,946,3498,10225,1977,309,1060,4196,2722,1001,858,0.1630,605,0.1150,1257,0.2388,1046,0.1987,1533,0.2913,13878
110000464140,1,30.064102,-94.060734,0,2.3205,0.885,0,0,0,0,0,0,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0
110000464140,3,30.064102,-94.060734,23443,22.5119,5.56,1041.34,20440,7973,9116,176,13744,4669,0.1992,14088,0.6009,5117,0.2183,947,0.0404,224,0.0096,3515,0.1499,1574,5738,17705,2170,1618,2104,4485,3193,1004,2222,0.2787,1496,0.1876,2245,0.2816,1001,0.1255,728,0.0913,21239
110000464462,3,28.456667,-98.190277,2284,28.5803,0.0273,79.93,1072,874,1050,17,676,2079,0.9102,12,0.0053,1041,0.4558,8,0.0035,17,0.0074,168,0.0736,160,609,1675,415,224,242,538,472,149,100,0.1144,77,0.0881,170,0.1945,154,0.1762,153,0.1751,1869
110000464462,1,28.456667,-98.190277,726,2.9014,0.0184,250.36,445,287,359,7,219,649,0.8939,9,0.0124,435,0.5992,2,0.0028,7,0.0096,60,0.0826,61,212,514,105,85,76,184,154,22,33,0.1150,21,0.0732,59,0.2056,35,0.1220,33,0.1150,527
110000464462,5,28.456667,-98.190277,2695,76.5616,2.6699,35.2,1217,1037,1241,17,736,2459,0.9124,12,0.0045,1180,0.4378,9,0.0033,23,0.0085,192,0.0712,177,715,1980,486,254,288,651,571,198,110,0.1061,86,0.0829,192,0.1851,185,0.1784,189,0.1823,2172
110000464854,3,29.3476,-98.4603,82702,27.8074,0.1725,2974.1,71611,28074,30720,930,44893,61120,0.7390,2949,0.0357,68391,0.8270,354,0.0043,775,0.0094,17505,0.2117,6895,23921,58781,9141,7505,8837,17761,12201,3793,5419,0.1930,4575,0.1630,9218,0.3283,4871,0.1735,3240,0.1154,82384
110000464854,1,29.3476,-98.4603,2536,3.0661,0.0566,826.93,1960,933,1045,22,1815,1794,0.7074,311,0.1226,1613,0.6360,27,0.0106,16,0.0063,388,0.1530,156,491,2044,269,318,493,595,502,182,168,0.1801,277,0.2969,321,0.3441,91,0.0975,38,0.0407,2781
110000464854,5,29.3476,-98.4603,197226,76.717,1.528,2570.82,177037,65091,72098,2418,107857,140565,0.7127,10906,0.0553,165570,0.8395,726,0.0037,2129,0.0108,42900,0.2175,16389,57258,139968,22928,21004,20635,40580,28989,8845,13363,0.2053,11291,0.1735,20782,0.3193,10551,0.1621,8045,0.1236,193792
110000465041,3,27.8103,-97.49828,7086,22.9582,4.7139,308.64,5394,2405,2756,17,3859,5404,0.7626,310,0.0437,5027,0.7094,31,0.0044,36,0.0051,1305,0.1842,575,1932,5154,760,741,879,1455,781,224,498,0.2071,408,0.1696,673,0.2798,351,0.1459,203,0.0844,6433
110000465041,1,27.8103,-97.49828,45,3.0328,0.1146,14.9,30,14,16,0,24,41,0.9111,4,0.0889,27,0.6000,0,0.0000,0,0.0000,1,0.0222,1,14,32,1,6,8,7,6,1,3,0.2143,2,0.1429,5,0.3571,2,0.1429,1,0.0714,43
110000465041,5,27.8103,-97.49828,32728,60.7487,16.9182,538.75,27308,10769,12072,125,18590,24970,0.7630,1767,0.0540,25400,0.7761,94,0.0029,201,0.0061,5696,0.1740,2503,9113,23616,3895,3385,4087,6608,4377,1185,2056,0.1909,1997,0.1854,3190,0.2962,1503,0.1396,1300,0.1207,30628
110000465103,3,27.81775,-97.482552,8566,19.3063,7.806,443.68,6717,2925,3331,21,5266,6469,0.7552,409,0.0477,6240,0.7285,37,0.0043,48,0.0056,1603,0.1871,680,2300,6266,987,908,1027,1762,909,227,689,0.2356,642,0.2195,733,0.2506,397,0.1357,198,0.0677,7904
110000465103,1,27.81775,-97.482552,618,2.4221,0.3829,255.07,493,220,233,0,381,444,0.7184,55,0.0890,432,0.6990,1,0.0016,2,0.0032,116,0.1877,71,181,437,101,60,74,154,64,63,45,0.2045,53,0.2409,60,0.2727,19,0.0864,29,0.1318,607
110000465103,5,27.81775,-97.482552,41937,57.2909,21.0944,732,36881,13902,15766,302,24376,30798,0.7344,3112,0.0742,33664,0.8027,100,0.0024,292,0.0070,7636,0.1821,3383,11737,30200,5157,5069,5110,8143,4884,1240,3683,0.2649,2567,0.1846,3808,0.2739,1718,0.1236,1219,0.0877,38210
110000465513,3,30.33927,-97.71811,147988,28.2061,0,5246.67,84715,62618,69830,823,72647,98966,0.6687,11675,0.0789,65384,0.4418,5794,0.0392,1583,0.0107,29971,0.2025,12375,33025,114964,10873,12885,8157,18148,20886,35288,11468,0.1831,8317,0.1328,17957,0.2868,10533,0.1682,15637,0.2497,150504
110000465513,1,30.33927,-97.71811,14767,3.1203,0,4732.55,7359,6493,7270,115,6102,10531,0.7131,742,0.0502,5771,0.3908,656,0.0444,170,0.0115,2668,0.1807,1176,3068,11699,1128,1059,891,2302,2362,3983,946,0.1457,1056,0.1626,1951,0.3005,1085,0.1671,1832,0.2822,14803
110000465719,3,35.951944,-101.873889,25,28.5461,0.0256,0.89,5,8,9,0,3,25,1.0000,0,0.0000,5,0.2000,0,0.0000,0,0.0000,1,0.0400,0,10,16,1,1,1,5,5,4,0,0.0000,1,0.1250,2,0.2500,2,0.2500,4,0.5000,25
110000465719,1,35.951944,-101.873889,3,3.2971,0.0053,0.79,0,1,1,0,0,3,1.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,1,2,0,0,0,0,1,0,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,3
110000465719,5,35.951944,-101.873889,367,77.9314,0.071,4.71,117,130,143,0,113,316,0.8610,1,0.0027,111,0.3025,0,0.0000,7,0.0191,42,0.1144,25,118,249,42,30,34,77,77,41,8,0.0615,17,0.1308,34,0.2615,25,0.1923,44,0.3385,374
110000468048,3,41.128381,-104.787925,53626,29.4134,0.1442,1823.19,12658,22970,24739,292,16746,46068,0.8591,1650,0.0308,8891,0.1658,669,0.0125,634,0.0118,4605,0.0859,4150,12916,40711,6718,1081,2334,10957,13667,6486,2695,0.1173,2768,0.1205,6602,0.2874,4455,0.1939,5444,0.2370,52328
110000468048,1,41.128381,-104.787925,7072,3.1547,0.0003,2241.58,1948,3012,3233,38,2289,6022,0.8515,172,0.0243,1515,0.2142,59,0.0083,111,0.0157,709,0.1003,573,1684,5388,946,198,326,1497,1797,584,418,0.1388,397,0.1318,906,0.3008,642,0.2131,462,0.1534,6571
110000468093,3,41.77899,-107.104,444,27.5032,0.6219,16.14,36,174,203,0,37,418,0.9414,0,0.0000,29,0.0653,2,0.0045,3,0.0068,21,0.0473,26,110,334,54,1,6,107,157,38,6,0.0345,7,0.0402,31,0.1782,27,0.1552,110,0.6322,469
